"Id partie","Nom du joueur","Prix moyen des citadelles achetées","Rôle préféré","Nombre de fois où il assassine","Nombre de fois où il s'est fait assassiner"
"763","MattPlayer","","","","0"
"763","ThomasPlayer","","","","2"
"763","AlwaysSpendPlayer","","","","0"
"763","RandomPlayer","","","","0"
"764","AlwaysSpendPlayer","","","","0"
"764","MattPlayer","","","","1"
"764","RandomPlayer","","","","0"
"764","ThomasPlayer","","","","1"
"765","RandomPlayer","","","","2"
"765","ThomasPlayer","","","","2"
"765","AlwaysSpendPlayer","","","","0"
"765","MattPlayer","","","","0"
"766","RandomPlayer","","","","0"
"766","AlwaysSpendPlayer","","","","1"
"766","ThomasPlayer","","","","1"
"766","MattPlayer","","","","0"
"767","ThomasPlayer","","","","0"
"767","AlwaysSpendPlayer","","","","1"
"767","MattPlayer","","","","0"
"767","RandomPlayer","","","","0"
"768","MattPlayer","","","","0"
"768","ThomasPlayer","","","","0"
"768","RandomPlayer","","","","1"
"768","AlwaysSpendPlayer","","","","0"
"769","MattPlayer","","","","0"
"769","AlwaysSpendPlayer","","","","0"
"769","ThomasPlayer","","","","1"
"769","RandomPlayer","","","","0"
"770","AlwaysSpendPlayer","","","","0"
"770","MattPlayer","","","","0"
"770","ThomasPlayer","","","","1"
"770","RandomPlayer","","","","0"
"771","MattPlayer","","","","0"
"771","RandomPlayer","","","","0"
"771","ThomasPlayer","","","","2"
"771","AlwaysSpendPlayer","","","","0"
"772","MattPlayer","","","","0"
"772","ThomasPlayer","","","","1"
"772","AlwaysSpendPlayer","","","","0"
"772","RandomPlayer","","","","2"
"773","MattPlayer","","","","0"
"773","ThomasPlayer","","","","1"
"773","AlwaysSpendPlayer","","","","0"
"773","RandomPlayer","","","","0"
"774","RandomPlayer","","","","0"
"774","ThomasPlayer","","","","0"
"774","MattPlayer","","","","1"
"774","AlwaysSpendPlayer","","","","0"
"775","RandomPlayer","","","","1"
"775","AlwaysSpendPlayer","","","","0"
"775","MattPlayer","","","","1"
"775","ThomasPlayer","","","","1"
"776","MattPlayer","","","","0"
"776","ThomasPlayer","","","","0"
"776","RandomPlayer","","","","0"
"776","AlwaysSpendPlayer","","","","0"
"777","MattPlayer","","","","1"
"777","ThomasPlayer","","","","1"
"777","RandomPlayer","","","","0"
"777","AlwaysSpendPlayer","","","","0"
"778","MattPlayer","","","","0"
"778","AlwaysSpendPlayer","","","","0"
"778","RandomPlayer","","","","0"
"778","ThomasPlayer","","","","0"
"779","ThomasPlayer","","","","2"
"779","AlwaysSpendPlayer","","","","0"
"779","MattPlayer","","","","0"
"779","RandomPlayer","","","","1"
"780","MattPlayer","","","","0"
"780","ThomasPlayer","","","","2"
"780","RandomPlayer","","","","0"
"780","AlwaysSpendPlayer","","","","1"
"781","MattPlayer","","","","1"
"781","ThomasPlayer","","","","0"
"781","AlwaysSpendPlayer","","","","0"
"781","RandomPlayer","","","","1"
"782","ThomasPlayer","","","","0"
"782","RandomPlayer","","","","0"
"782","AlwaysSpendPlayer","","","","0"
"782","MattPlayer","","","","2"
"783","ThomasPlayer","","","","1"
"783","MattPlayer","","","","1"
"783","AlwaysSpendPlayer","","","","0"
"783","RandomPlayer","","","","0"
"784","MattPlayer","","","","1"
"784","RandomPlayer","","","","0"
"784","ThomasPlayer","","","","0"
"784","AlwaysSpendPlayer","","","","2"
"785","RandomPlayer","","","","0"
"785","MattPlayer","","","","0"
"785","ThomasPlayer","","","","0"
"785","AlwaysSpendPlayer","","","","1"
"786","RandomPlayer","","","","1"
"786","AlwaysSpendPlayer","","","","0"
"786","MattPlayer","","","","0"
"786","ThomasPlayer","","","","1"
"787","MattPlayer","","","","1"
"787","ThomasPlayer","","","","1"
"787","RandomPlayer","","","","1"
"787","AlwaysSpendPlayer","","","","1"
"788","AlwaysSpendPlayer","","","","1"
"788","RandomPlayer","","","","1"
"788","ThomasPlayer","","","","0"
"788","MattPlayer","","","","0"
"789","ThomasPlayer","","","","0"
"789","RandomPlayer","","","","0"
"789","MattPlayer","","","","0"
"789","AlwaysSpendPlayer","","","","0"
"790","AlwaysSpendPlayer","","","","0"
"790","RandomPlayer","","","","0"
"790","MattPlayer","","","","0"
"790","ThomasPlayer","","","","1"
"791","AlwaysSpendPlayer","","","","1"
"791","ThomasPlayer","","","","1"
"791","MattPlayer","","","","1"
"791","RandomPlayer","","","","0"
"792","AlwaysSpendPlayer","","","","0"
"792","ThomasPlayer","","","","1"
"792","RandomPlayer","","","","0"
"792","MattPlayer","","","","1"
"793","MattPlayer","","","","0"
"793","AlwaysSpendPlayer","","","","0"
"793","ThomasPlayer","","","","0"
"793","RandomPlayer","","","","1"
"794","ThomasPlayer","","","","1"
"794","AlwaysSpendPlayer","","","","0"
"794","RandomPlayer","","","","1"
"794","MattPlayer","","","","0"
"795","RandomPlayer","","","","0"
"795","MattPlayer","","","","2"
"795","ThomasPlayer","","","","0"
"795","AlwaysSpendPlayer","","","","0"
"796","RandomPlayer","","","","0"
"796","AlwaysSpendPlayer","","","","1"
"796","MattPlayer","","","","1"
"796","ThomasPlayer","","","","1"
"797","ThomasPlayer","","","","1"
"797","RandomPlayer","","","","2"
"797","AlwaysSpendPlayer","","","","1"
"797","MattPlayer","","","","0"
"798","ThomasPlayer","","","","1"
"798","AlwaysSpendPlayer","","","","0"
"798","RandomPlayer","","","","0"
"798","MattPlayer","","","","0"
"799","AlwaysSpendPlayer","","","","0"
"799","RandomPlayer","","","","0"
"799","MattPlayer","","","","0"
"799","ThomasPlayer","","","","0"
"800","RandomPlayer","","","","1"
"800","ThomasPlayer","","","","1"
"800","AlwaysSpendPlayer","","","","0"
"800","MattPlayer","","","","1"
"801","AlwaysSpendPlayer","","","","0"
"801","RandomPlayer","","","","2"
"801","MattPlayer","","","","0"
"801","ThomasPlayer","","","","0"
"802","ThomasPlayer","","","","0"
"802","RandomPlayer","","","","0"
"802","AlwaysSpendPlayer","","","","2"
"802","MattPlayer","","","","0"
"803","AlwaysSpendPlayer","","","","1"
"803","ThomasPlayer","","","","0"
"803","MattPlayer","","","","0"
"803","RandomPlayer","","","","2"
"804","RandomPlayer","","","","2"
"804","AlwaysSpendPlayer","","","","0"
"804","ThomasPlayer","","","","0"
"804","MattPlayer","","","","0"
"805","AlwaysSpendPlayer","","","","0"
"805","MattPlayer","","","","1"
"805","ThomasPlayer","","","","1"
"805","RandomPlayer","","","","0"
"806","ThomasPlayer","","","","0"
"806","RandomPlayer","","","","1"
"806","MattPlayer","","","","1"
"806","AlwaysSpendPlayer","","","","1"
"807","RandomPlayer","","","","0"
"807","AlwaysSpendPlayer","","","","0"
"807","ThomasPlayer","","","","0"
"807","MattPlayer","","","","0"
"808","MattPlayer","","","","0"
"808","ThomasPlayer","","","","1"
"808","AlwaysSpendPlayer","","","","1"
"808","RandomPlayer","","","","0"
"809","RandomPlayer","","","","1"
"809","AlwaysSpendPlayer","","","","1"
"809","MattPlayer","","","","0"
"809","ThomasPlayer","","","","0"
"810","MattPlayer","","","","2"
"810","AlwaysSpendPlayer","","","","1"
"810","RandomPlayer","","","","1"
"810","ThomasPlayer","","","","0"
"811","MattPlayer","","","","0"
"811","AlwaysSpendPlayer","","","","1"
"811","ThomasPlayer","","","","2"
"811","RandomPlayer","","","","0"
"812","AlwaysSpendPlayer","","","","0"
"812","ThomasPlayer","","","","0"
"812","MattPlayer","","","","1"
"812","RandomPlayer","","","","1"
"813","RandomPlayer","","","","2"
"813","AlwaysSpendPlayer","","","","1"
"813","MattPlayer","","","","1"
"813","ThomasPlayer","","","","0"
"814","MattPlayer","","","","0"
"814","ThomasPlayer","","","","0"
"814","AlwaysSpendPlayer","","","","0"
"814","RandomPlayer","","","","0"
"815","AlwaysSpendPlayer","","","","0"
"815","MattPlayer","","","","0"
"815","RandomPlayer","","","","0"
"815","ThomasPlayer","","","","0"
"816","MattPlayer","","","","1"
"816","ThomasPlayer","","","","1"
"816","RandomPlayer","","","","0"
"816","AlwaysSpendPlayer","","","","0"
"817","AlwaysSpendPlayer","","","","2"
"817","MattPlayer","","","","0"
"817","RandomPlayer","","","","1"
"817","ThomasPlayer","","","","0"
"818","RandomPlayer","","","","1"
"818","ThomasPlayer","","","","0"
"818","AlwaysSpendPlayer","","","","0"
"818","MattPlayer","","","","1"
"819","ThomasPlayer","","","","0"
"819","AlwaysSpendPlayer","","","","1"
"819","MattPlayer","","","","1"
"819","RandomPlayer","","","","1"
"820","RandomPlayer","","","","1"
"820","ThomasPlayer","","","","0"
"820","MattPlayer","","","","0"
"820","AlwaysSpendPlayer","","","","0"
"821","RandomPlayer","","","","0"
"821","ThomasPlayer","","","","1"
"821","AlwaysSpendPlayer","","","","0"
"821","MattPlayer","","","","0"
"822","MattPlayer","","","","2"
"822","ThomasPlayer","","","","1"
"822","RandomPlayer","","","","1"
"822","AlwaysSpendPlayer","","","","0"
"823","ThomasPlayer","","","","2"
"823","RandomPlayer","","","","0"
"823","MattPlayer","","","","0"
"823","AlwaysSpendPlayer","","","","1"
"824","AlwaysSpendPlayer","","","","0"
"824","RandomPlayer","","","","1"
"824","ThomasPlayer","","","","1"
"824","MattPlayer","","","","0"
"825","AlwaysSpendPlayer","","","","0"
"825","ThomasPlayer","","","","0"
"825","MattPlayer","","","","1"
"825","RandomPlayer","","","","3"
"826","AlwaysSpendPlayer","","","","1"
"826","MattPlayer","","","","0"
"826","ThomasPlayer","","","","0"
"826","RandomPlayer","","","","0"
"827","MattPlayer","","","","1"
"827","RandomPlayer","","","","0"
"827","ThomasPlayer","","","","1"
"827","AlwaysSpendPlayer","","","","0"
"828","ThomasPlayer","","","","2"
"828","RandomPlayer","","","","1"
"828","MattPlayer","","","","0"
"828","AlwaysSpendPlayer","","","","0"
"829","MattPlayer","","","","1"
"829","RandomPlayer","","","","0"
"829","ThomasPlayer","","","","0"
"829","AlwaysSpendPlayer","","","","0"
"830","ThomasPlayer","","","","0"
"830","RandomPlayer","","","","1"
"830","AlwaysSpendPlayer","","","","0"
"830","MattPlayer","","","","0"
"831","AlwaysSpendPlayer","","","","0"
"831","RandomPlayer","","","","2"
"831","ThomasPlayer","","","","1"
"831","MattPlayer","","","","0"
"832","AlwaysSpendPlayer","","","","0"
"832","ThomasPlayer","","","","0"
"832","MattPlayer","","","","0"
"832","RandomPlayer","","","","1"
"833","ThomasPlayer","","","","0"
"833","MattPlayer","","","","0"
"833","AlwaysSpendPlayer","","","","0"
"833","RandomPlayer","","","","0"
"834","ThomasPlayer","","","","0"
"834","AlwaysSpendPlayer","","","","1"
"834","MattPlayer","","","","0"
"834","RandomPlayer","","","","0"
"835","AlwaysSpendPlayer","","","","0"
"835","MattPlayer","","","","2"
"835","RandomPlayer","","","","1"
"835","ThomasPlayer","","","","2"
"836","AlwaysSpendPlayer","","","","2"
"836","RandomPlayer","","","","1"
"836","MattPlayer","","","","0"
"836","ThomasPlayer","","","","0"
"837","ThomasPlayer","","","","0"
"837","AlwaysSpendPlayer","","","","0"
"837","RandomPlayer","","","","1"
"837","MattPlayer","","","","0"
"838","AlwaysSpendPlayer","","","","0"
"838","MattPlayer","","","","3"
"838","ThomasPlayer","","","","0"
"838","RandomPlayer","","","","3"
"839","MattPlayer","","","","0"
"839","AlwaysSpendPlayer","","","","2"
"839","ThomasPlayer","","","","1"
"839","RandomPlayer","","","","0"
"840","ThomasPlayer","","","","0"
"840","AlwaysSpendPlayer","","","","1"
"840","RandomPlayer","","","","0"
"840","MattPlayer","","","","0"
"841","AlwaysSpendPlayer","","","","0"
"841","MattPlayer","","","","1"
"841","RandomPlayer","","","","1"
"841","ThomasPlayer","","","","1"
"842","ThomasPlayer","","","","1"
"842","RandomPlayer","","","","0"
"842","AlwaysSpendPlayer","","","","1"
"842","MattPlayer","","","","1"
"843","RandomPlayer","","","","1"
"843","AlwaysSpendPlayer","","","","0"
"843","MattPlayer","","","","2"
"843","ThomasPlayer","","","","1"
"844","MattPlayer","","","","0"
"844","RandomPlayer","","","","0"
"844","ThomasPlayer","","","","1"
"844","AlwaysSpendPlayer","","","","1"
"845","ThomasPlayer","","","","1"
"845","MattPlayer","","","","0"
"845","RandomPlayer","","","","1"
"845","AlwaysSpendPlayer","","","","0"
"846","RandomPlayer","","","","4"
"846","MattPlayer","","","","0"
"846","ThomasPlayer","","","","0"
"846","AlwaysSpendPlayer","","","","0"
"847","MattPlayer","","","","0"
"847","ThomasPlayer","","","","0"
"847","RandomPlayer","","","","0"
"847","AlwaysSpendPlayer","","","","1"
"848","MattPlayer","","","","1"
"848","ThomasPlayer","","","","1"
"848","RandomPlayer","","","","0"
"848","AlwaysSpendPlayer","","","","0"
"849","AlwaysSpendPlayer","","","","1"
"849","MattPlayer","","","","1"
"849","ThomasPlayer","","","","0"
"849","RandomPlayer","","","","1"
"850","ThomasPlayer","","","","1"
"850","MattPlayer","","","","0"
"850","RandomPlayer","","","","1"
"850","AlwaysSpendPlayer","","","","0"
"851","AlwaysSpendPlayer","","","","2"
"851","ThomasPlayer","","","","0"
"851","RandomPlayer","","","","1"
"851","MattPlayer","","","","0"
"852","RandomPlayer","","","","0"
"852","ThomasPlayer","","","","0"
"852","MattPlayer","","","","1"
"852","AlwaysSpendPlayer","","","","1"
"853","MattPlayer","","","","1"
"853","RandomPlayer","","","","0"
"853","ThomasPlayer","","","","1"
"853","AlwaysSpendPlayer","","","","1"
"854","MattPlayer","","","","0"
"854","ThomasPlayer","","","","0"
"854","RandomPlayer","","","","0"
"854","AlwaysSpendPlayer","","","","0"
"855","RandomPlayer","","","","0"
"855","AlwaysSpendPlayer","","","","0"
"855","ThomasPlayer","","","","1"
"855","MattPlayer","","","","1"
"856","AlwaysSpendPlayer","","","","1"
"856","MattPlayer","","","","1"
"856","ThomasPlayer","","","","3"
"856","RandomPlayer","","","","0"
"857","AlwaysSpendPlayer","","","","1"
"857","ThomasPlayer","","","","0"
"857","RandomPlayer","","","","0"
"857","MattPlayer","","","","2"
"858","AlwaysSpendPlayer","","","","0"
"858","ThomasPlayer","","","","1"
"858","RandomPlayer","","","","0"
"858","MattPlayer","","","","0"
"859","AlwaysSpendPlayer","","","","0"
"859","MattPlayer","","","","1"
"859","ThomasPlayer","","","","1"
"859","RandomPlayer","","","","1"
"860","MattPlayer","","","","0"
"860","RandomPlayer","","","","0"
"860","AlwaysSpendPlayer","","","","0"
"860","ThomasPlayer","","","","1"
"861","ThomasPlayer","","","","0"
"861","MattPlayer","","","","1"
"861","AlwaysSpendPlayer","","","","0"
"861","RandomPlayer","","","","1"
"862","MattPlayer","","","","1"
"862","RandomPlayer","","","","1"
"862","ThomasPlayer","","","","0"
"862","AlwaysSpendPlayer","","","","0"
"863","AlwaysSpendPlayer","","","","0"
"863","ThomasPlayer","","","","1"
"863","RandomPlayer","","","","0"
"863","MattPlayer","","","","0"
"864","MattPlayer","","","","1"
"864","AlwaysSpendPlayer","","","","2"
"864","ThomasPlayer","","","","0"
"864","RandomPlayer","","","","1"
"865","ThomasPlayer","","","","1"
"865","MattPlayer","","","","0"
"865","AlwaysSpendPlayer","","","","0"
"865","RandomPlayer","","","","0"
"866","AlwaysSpendPlayer","","","","0"
"866","RandomPlayer","","","","1"
"866","ThomasPlayer","","","","0"
"866","MattPlayer","","","","0"
"867","MattPlayer","","","","1"
"867","AlwaysSpendPlayer","","","","0"
"867","RandomPlayer","","","","1"
"867","ThomasPlayer","","","","0"
"868","MattPlayer","","","","0"
"868","ThomasPlayer","","","","0"
"868","RandomPlayer","","","","1"
"868","AlwaysSpendPlayer","","","","0"
"869","AlwaysSpendPlayer","","","","0"
"869","MattPlayer","","","","0"
"869","ThomasPlayer","","","","1"
"869","RandomPlayer","","","","0"
"870","MattPlayer","","","","2"
"870","RandomPlayer","","","","0"
"870","AlwaysSpendPlayer","","","","0"
"870","ThomasPlayer","","","","0"
"871","MattPlayer","","","","0"
"871","ThomasPlayer","","","","1"
"871","RandomPlayer","","","","0"
"871","AlwaysSpendPlayer","","","","0"
"872","MattPlayer","","","","1"
"872","RandomPlayer","","","","0"
"872","AlwaysSpendPlayer","","","","0"
"872","ThomasPlayer","","","","0"
"873","AlwaysSpendPlayer","","","","0"
"873","ThomasPlayer","","","","3"
"873","RandomPlayer","","","","0"
"873","MattPlayer","","","","1"
"874","RandomPlayer","","","","0"
"874","ThomasPlayer","","","","0"
"874","MattPlayer","","","","0"
"874","AlwaysSpendPlayer","","","","0"
"875","AlwaysSpendPlayer","","","","0"
"875","MattPlayer","","","","0"
"875","ThomasPlayer","","","","2"
"875","RandomPlayer","","","","0"
"876","AlwaysSpendPlayer","","","","0"
"876","ThomasPlayer","","","","3"
"876","RandomPlayer","","","","2"
"876","MattPlayer","","","","1"
"877","MattPlayer","","","","0"
"877","AlwaysSpendPlayer","","","","0"
"877","RandomPlayer","","","","1"
"877","ThomasPlayer","","","","0"
"878","ThomasPlayer","","","","1"
"878","MattPlayer","","","","1"
"878","RandomPlayer","","","","0"
"878","AlwaysSpendPlayer","","","","0"
"879","AlwaysSpendPlayer","","","","1"
"879","RandomPlayer","","","","0"
"879","ThomasPlayer","","","","0"
"879","MattPlayer","","","","3"
"880","MattPlayer","","","","2"
"880","ThomasPlayer","","","","1"
"880","AlwaysSpendPlayer","","","","0"
"880","RandomPlayer","","","","0"
"881","MattPlayer","","","","0"
"881","ThomasPlayer","","","","2"
"881","RandomPlayer","","","","1"
"881","AlwaysSpendPlayer","","","","2"
"882","ThomasPlayer","","","","0"
"882","MattPlayer","","","","1"
"882","AlwaysSpendPlayer","","","","1"
"882","RandomPlayer","","","","1"
"883","RandomPlayer","","","","0"
"883","AlwaysSpendPlayer","","","","1"
"883","MattPlayer","","","","0"
"883","ThomasPlayer","","","","1"
"884","MattPlayer","","","","0"
"884","ThomasPlayer","","","","2"
"884","AlwaysSpendPlayer","","","","0"
"884","RandomPlayer","","","","1"
"885","AlwaysSpendPlayer","","","","0"
"885","RandomPlayer","","","","0"
"885","ThomasPlayer","","","","2"
"885","MattPlayer","","","","0"
"886","MattPlayer","","","","0"
"886","RandomPlayer","","","","2"
"886","AlwaysSpendPlayer","","","","0"
"886","ThomasPlayer","","","","2"
"887","RandomPlayer","","","","1"
"887","AlwaysSpendPlayer","","","","0"
"887","ThomasPlayer","","","","0"
"887","MattPlayer","","","","1"
"888","MattPlayer","","","","0"
"888","AlwaysSpendPlayer","","","","1"
"888","RandomPlayer","","","","0"
"888","ThomasPlayer","","","","0"
"889","MattPlayer","","","","0"
"889","RandomPlayer","","","","1"
"889","AlwaysSpendPlayer","","","","2"
"889","ThomasPlayer","","","","0"
"890","RandomPlayer","","","","0"
"890","ThomasPlayer","","","","0"
"890","AlwaysSpendPlayer","","","","1"
"890","MattPlayer","","","","0"
"891","AlwaysSpendPlayer","","","","0"
"891","RandomPlayer","","","","3"
"891","MattPlayer","","","","1"
"891","ThomasPlayer","","","","0"
"892","MattPlayer","","","","1"
"892","AlwaysSpendPlayer","","","","0"
"892","ThomasPlayer","","","","1"
"892","RandomPlayer","","","","0"
"893","MattPlayer","","","","0"
"893","RandomPlayer","","","","0"
"893","ThomasPlayer","","","","1"
"893","AlwaysSpendPlayer","","","","0"
"894","ThomasPlayer","","","","0"
"894","RandomPlayer","","","","1"
"894","MattPlayer","","","","0"
"894","AlwaysSpendPlayer","","","","1"
"895","MattPlayer","","","","1"
"895","AlwaysSpendPlayer","","","","0"
"895","ThomasPlayer","","","","2"
"895","RandomPlayer","","","","3"
"896","RandomPlayer","","","","0"
"896","AlwaysSpendPlayer","","","","0"
"896","MattPlayer","","","","0"
"896","ThomasPlayer","","","","0"
"897","AlwaysSpendPlayer","","","","1"
"897","RandomPlayer","","","","1"
"897","MattPlayer","","","","1"
"897","ThomasPlayer","","","","0"
"898","ThomasPlayer","","","","0"
"898","MattPlayer","","","","0"
"898","AlwaysSpendPlayer","","","","0"
"898","RandomPlayer","","","","0"
"899","MattPlayer","","","","2"
"899","ThomasPlayer","","","","2"
"899","AlwaysSpendPlayer","","","","0"
"899","RandomPlayer","","","","1"
"900","RandomPlayer","","","","0"
"900","ThomasPlayer","","","","1"
"900","MattPlayer","","","","0"
"900","AlwaysSpendPlayer","","","","2"
"901","MattPlayer","","","","0"
"901","ThomasPlayer","","","","0"
"901","AlwaysSpendPlayer","","","","0"
"901","RandomPlayer","","","","1"
"902","RandomPlayer","","","","1"
"902","AlwaysSpendPlayer","","","","1"
"902","MattPlayer","","","","1"
"902","ThomasPlayer","","","","2"
"903","AlwaysSpendPlayer","","","","2"
"903","ThomasPlayer","","","","0"
"903","MattPlayer","","","","0"
"903","RandomPlayer","","","","0"
"904","ThomasPlayer","","","","0"
"904","RandomPlayer","","","","1"
"904","MattPlayer","","","","0"
"904","AlwaysSpendPlayer","","","","2"
"905","RandomPlayer","","","","0"
"905","MattPlayer","","","","1"
"905","ThomasPlayer","","","","0"
"905","AlwaysSpendPlayer","","","","0"
"906","RandomPlayer","","","","0"
"906","AlwaysSpendPlayer","","","","1"
"906","MattPlayer","","","","0"
"906","ThomasPlayer","","","","2"
"907","RandomPlayer","","","","1"
"907","AlwaysSpendPlayer","","","","1"
"907","MattPlayer","","","","0"
"907","ThomasPlayer","","","","0"
"908","AlwaysSpendPlayer","","","","0"
"908","RandomPlayer","","","","0"
"908","ThomasPlayer","","","","1"
"908","MattPlayer","","","","1"
"909","ThomasPlayer","","","","0"
"909","AlwaysSpendPlayer","","","","0"
"909","MattPlayer","","","","0"
"909","RandomPlayer","","","","1"
"910","AlwaysSpendPlayer","","","","0"
"910","ThomasPlayer","","","","0"
"910","RandomPlayer","","","","0"
"910","MattPlayer","","","","0"
"911","MattPlayer","","","","1"
"911","AlwaysSpendPlayer","","","","0"
"911","RandomPlayer","","","","1"
"911","ThomasPlayer","","","","0"
"912","ThomasPlayer","","","","1"
"912","RandomPlayer","","","","0"
"912","MattPlayer","","","","1"
"912","AlwaysSpendPlayer","","","","0"
"913","AlwaysSpendPlayer","","","","0"
"913","ThomasPlayer","","","","0"
"913","RandomPlayer","","","","1"
"913","MattPlayer","","","","2"
"914","ThomasPlayer","","","","3"
"914","AlwaysSpendPlayer","","","","1"
"914","MattPlayer","","","","0"
"914","RandomPlayer","","","","2"
"915","AlwaysSpendPlayer","","","","0"
"915","RandomPlayer","","","","0"
"915","ThomasPlayer","","","","0"
"915","MattPlayer","","","","1"
"916","MattPlayer","","","","0"
"916","AlwaysSpendPlayer","","","","1"
"916","ThomasPlayer","","","","1"
"916","RandomPlayer","","","","0"
"917","AlwaysSpendPlayer","","","","0"
"917","MattPlayer","","","","1"
"917","RandomPlayer","","","","0"
"917","ThomasPlayer","","","","0"
"918","ThomasPlayer","","","","0"
"918","RandomPlayer","","","","0"
"918","MattPlayer","","","","1"
"918","AlwaysSpendPlayer","","","","0"
"919","MattPlayer","","","","0"
"919","RandomPlayer","","","","1"
"919","ThomasPlayer","","","","0"
"919","AlwaysSpendPlayer","","","","0"
"920","MattPlayer","","","","1"
"920","ThomasPlayer","","","","1"
"920","AlwaysSpendPlayer","","","","0"
"920","RandomPlayer","","","","0"
"921","ThomasPlayer","","","","0"
"921","MattPlayer","","","","1"
"921","RandomPlayer","","","","1"
"921","AlwaysSpendPlayer","","","","0"
"922","AlwaysSpendPlayer","","","","1"
"922","MattPlayer","","","","0"
"922","RandomPlayer","","","","1"
"922","ThomasPlayer","","","","0"
"923","MattPlayer","","","","0"
"923","ThomasPlayer","","","","1"
"923","AlwaysSpendPlayer","","","","0"
"923","RandomPlayer","","","","1"
"924","RandomPlayer","","","","0"
"924","AlwaysSpendPlayer","","","","1"
"924","MattPlayer","","","","0"
"924","ThomasPlayer","","","","1"
"925","ThomasPlayer","","","","2"
"925","MattPlayer","","","","1"
"925","AlwaysSpendPlayer","","","","0"
"925","RandomPlayer","","","","1"
"926","RandomPlayer","","","","1"
"926","AlwaysSpendPlayer","","","","1"
"926","ThomasPlayer","","","","0"
"926","MattPlayer","","","","1"
"927","RandomPlayer","","","","2"
"927","ThomasPlayer","","","","1"
"927","AlwaysSpendPlayer","","","","0"
"927","MattPlayer","","","","0"
"928","ThomasPlayer","","","","0"
"928","MattPlayer","","","","0"
"928","AlwaysSpendPlayer","","","","0"
"928","RandomPlayer","","","","2"
"929","MattPlayer","","","","0"
"929","AlwaysSpendPlayer","","","","0"
"929","ThomasPlayer","","","","2"
"929","RandomPlayer","","","","0"
"930","ThomasPlayer","","","","1"
"930","RandomPlayer","","","","0"
"930","AlwaysSpendPlayer","","","","0"
"930","MattPlayer","","","","2"
"931","MattPlayer","","","","0"
"931","ThomasPlayer","","","","0"
"931","RandomPlayer","","","","0"
"931","AlwaysSpendPlayer","","","","1"
"932","AlwaysSpendPlayer","","","","0"
"932","ThomasPlayer","","","","1"
"932","RandomPlayer","","","","0"
"932","MattPlayer","","","","0"
"933","MattPlayer","","","","0"
"933","ThomasPlayer","","","","1"
"933","AlwaysSpendPlayer","","","","0"
"933","RandomPlayer","","","","1"
"934","AlwaysSpendPlayer","","","","2"
"934","MattPlayer","","","","1"
"934","ThomasPlayer","","","","1"
"934","RandomPlayer","","","","2"
"935","MattPlayer","","","","0"
"935","AlwaysSpendPlayer","","","","2"
"935","RandomPlayer","","","","1"
"935","ThomasPlayer","","","","1"
"936","RandomPlayer","","","","0"
"936","AlwaysSpendPlayer","","","","2"
"936","ThomasPlayer","","","","0"
"936","MattPlayer","","","","0"
"937","MattPlayer","","","","0"
"937","AlwaysSpendPlayer","","","","0"
"937","ThomasPlayer","","","","0"
"937","RandomPlayer","","","","0"
"938","MattPlayer","","","","1"
"938","AlwaysSpendPlayer","","","","0"
"938","ThomasPlayer","","","","0"
"938","RandomPlayer","","","","1"
"939","MattPlayer","","","","1"
"939","ThomasPlayer","","","","0"
"939","AlwaysSpendPlayer","","","","0"
"939","RandomPlayer","","","","0"
"940","RandomPlayer","","","","0"
"940","MattPlayer","","","","0"
"940","ThomasPlayer","","","","0"
"940","AlwaysSpendPlayer","","","","0"
"941","MattPlayer","","","","1"
"941","AlwaysSpendPlayer","","","","0"
"941","ThomasPlayer","","","","0"
"941","RandomPlayer","","","","1"
"942","MattPlayer","","","","0"
"942","ThomasPlayer","","","","0"
"942","AlwaysSpendPlayer","","","","0"
"942","RandomPlayer","","","","0"
"943","AlwaysSpendPlayer","","","","1"
"943","MattPlayer","","","","1"
"943","RandomPlayer","","","","0"
"943","ThomasPlayer","","","","1"
"944","RandomPlayer","","","","1"
"944","AlwaysSpendPlayer","","","","2"
"944","MattPlayer","","","","1"
"944","ThomasPlayer","","","","0"
"945","RandomPlayer","","","","1"
"945","ThomasPlayer","","","","0"
"945","AlwaysSpendPlayer","","","","1"
"945","MattPlayer","","","","2"
"946","ThomasPlayer","","","","2"
"946","AlwaysSpendPlayer","","","","1"
"946","RandomPlayer","","","","1"
"946","MattPlayer","","","","1"
"947","RandomPlayer","","","","0"
"947","MattPlayer","","","","0"
"947","ThomasPlayer","","","","0"
"947","AlwaysSpendPlayer","","","","0"
"948","AlwaysSpendPlayer","","","","2"
"948","RandomPlayer","","","","1"
"948","MattPlayer","","","","1"
"948","ThomasPlayer","","","","0"
"949","RandomPlayer","","","","0"
"949","AlwaysSpendPlayer","","","","1"
"949","MattPlayer","","","","2"
"949","ThomasPlayer","","","","1"
"950","RandomPlayer","","","","0"
"950","ThomasPlayer","","","","2"
"950","AlwaysSpendPlayer","","","","0"
"950","MattPlayer","","","","0"
"951","MattPlayer","","","","0"
"951","RandomPlayer","","","","0"
"951","ThomasPlayer","","","","1"
"951","AlwaysSpendPlayer","","","","1"
"952","MattPlayer","","","","0"
"952","AlwaysSpendPlayer","","","","1"
"952","RandomPlayer","","","","0"
"952","ThomasPlayer","","","","0"
"953","MattPlayer","","","","1"
"953","ThomasPlayer","","","","1"
"953","RandomPlayer","","","","0"
